word,display_form,part_of_speech,frequency_rank,source
modestness,modestness,,,
modification,modification,,,
modify,modify,,,
modulate,modulate,,,
modulation,modulation,,,
modus operandi,modus operandi,,,
mogul,mogul,,,
moil,moil,,,
moist,moist,,,
moldy,moldy,,,
molecule,molecule,,,
molest,molest,,,
mollify,mollify,,,
mollycoddle,mollycoddle,,,
molt,molt,,,
monarch,monarch,,,
monarchal,monarchal,,,
moneymaking,moneymaking,,,
monish,monish,,,
monkey,monkey,,,
monocracy,monocracy,,,
monolithic,monolithic,,,
monologue,monologue,,,
monstrous,monstrous,,,
montage,montage,,,
monumental,monumental,,,
moody,moody,,,
mope around,mope around,,,
moral excellence,moral excellence,,,
moral principle,moral principle,,,
moralise,moralise,,,
moralist,moralist,,,
moralize,moralize,,,
morass,morass,,,
mordant,mordant,,,
more or less,more or less,,,
more synonyms:,More Synonyms:,,,
more synonyms: abridged,More Synonyms: abridged,,,
more synonyms: abundant,More Synonyms: abundant,,,
more synonyms: academic,More Synonyms: academic,,,
more synonyms: accepting,More Synonyms: accepting,,,
more synonyms: accumulation,More Synonyms: accumulation,,,
more synonyms: alienate,More Synonyms: alienate,,,
more synonyms: ancestor,More Synonyms: ancestor,,,
more synonyms: annoy,More Synonyms: annoy,,,
more synonyms: assert,More Synonyms: assert,,,
more synonyms: assiduous,More Synonyms: assiduous,,,
more synonyms: attract,More Synonyms: attract,,,
more synonyms: back up,More Synonyms: back up,,,
more synonyms: bad,More Synonyms: bad,,,
more synonyms: bad result,More Synonyms: bad result,,,
more synonyms: beauty,More Synonyms: beauty,,,
more synonyms: belief,More Synonyms: belief,,,
more synonyms: belittle,More Synonyms: belittle,,,
more synonyms: bitterness,More Synonyms: bitterness,,,
more synonyms: bless,More Synonyms: bless,,,
more synonyms: block,More Synonyms: block,,,
more synonyms: blow up,More Synonyms: blow up,,,
more synonyms: blurry,More Synonyms: blurry,,,
more synonyms: border,More Synonyms: border,,,
more synonyms: break up,More Synonyms: break up,,,
more synonyms: calm,More Synonyms: calm,,,
more synonyms: captivate,More Synonyms: captivate,,,
more synonyms: car,More Synonyms: car,,,
more synonyms: carefree,More Synonyms: carefree,,,
more synonyms: castigate,More Synonyms: castigate,,,
more synonyms: casual,More Synonyms: casual,,,
more synonyms: change,More Synonyms: change,,,
more synonyms: cheat,More Synonyms: cheat,,,
more synonyms: childlike,More Synonyms: childlike,,,
more synonyms: clapping,More Synonyms: clapping,,,
more synonyms: clumsy,More Synonyms: clumsy,,,
more synonyms: commonplace,More Synonyms: commonplace,,,
more synonyms: concurrence,More Synonyms: concurrence,,,
more synonyms: condense,More Synonyms: condense,,,
more synonyms: conflict,More Synonyms: conflict,,,
more synonyms: confuse,More Synonyms: confuse,,,
more synonyms: congregate,More Synonyms: congregate,,,
more synonyms: contingent,More Synonyms: contingent,,,
more synonyms: contributing,More Synonyms: contributing,,,
more synonyms: corrupt,More Synonyms: corrupt,,,
more synonyms: cover,More Synonyms: cover,,,
more synonyms: cover up,More Synonyms: cover up,,,
more synonyms: craze,More Synonyms: craze,,,
more synonyms: creep,More Synonyms: creep,,,
more synonyms: criticism,More Synonyms: criticism,,,
more synonyms: criticize,More Synonyms: criticize,,,
more synonyms: cruel,More Synonyms: cruel,,,
more synonyms: curse,More Synonyms: curse,,,
more synonyms: deceive,More Synonyms: deceive,,,
more synonyms: decide,More Synonyms: decide,,,
more synonyms: decontaminator,More Synonyms: decontaminator,,,
more synonyms: defect,More Synonyms: defect,,,
more synonyms: denial,More Synonyms: denial,,,
more synonyms: desirous,More Synonyms: desirous,,,
more synonyms: destroyed,More Synonyms: destroyed,,,
more synonyms: deter,More Synonyms: deter,,,
more synonyms: determined,More Synonyms: determined,,,
more synonyms: dethrone,More Synonyms: dethrone,,,
more synonyms: dilute,More Synonyms: dilute,,,
more synonyms: dirty,More Synonyms: dirty,,,
more synonyms: discourage,More Synonyms: discourage,,,
more synonyms: dismay,More Synonyms: dismay,,,
more synonyms: displace,More Synonyms: displace,,,
more synonyms: displease,More Synonyms: displease,,,
more synonyms: displeasure,More Synonyms: displeasure,,,
more synonyms: dispute,More Synonyms: dispute,,,
more synonyms: do,More Synonyms: do,,,
more synonyms: do again,More Synonyms: do again,,,
more synonyms: domination,More Synonyms: domination,,,
more synonyms: dream,More Synonyms: dream,,,
more synonyms: dry,More Synonyms: dry,,,
more synonyms: endless,More Synonyms: endless,,,
more synonyms: even though,More Synonyms: even though,,,
more synonyms: exclude,More Synonyms: exclude,,,
more synonyms: exit,More Synonyms: exit,,,
more synonyms: explain,More Synonyms: explain,,,
more synonyms: extend,More Synonyms: extend,,,
more synonyms: extraordinary,More Synonyms: extraordinary,,,
more synonyms: fascinate,More Synonyms: fascinate,,,
more synonyms: fashionable,More Synonyms: fashionable,,,
more synonyms: favor,More Synonyms: favor,,,
more synonyms: figurative,More Synonyms: figurative,,,
more synonyms: flatter,More Synonyms: flatter,,,
more synonyms: fold,More Synonyms: fold,,,
more synonyms: foolish,More Synonyms: foolish,,,
more synonyms: fragrant,More Synonyms: fragrant,,,
more synonyms: friendly,More Synonyms: friendly,,,
more synonyms: frighten,More Synonyms: frighten,,,
more synonyms: fuss,More Synonyms: fuss,,,
more synonyms: gathering,More Synonyms: gathering,,,
more synonyms: generosity,More Synonyms: generosity,,,
more synonyms: generous,More Synonyms: generous,,,
more synonyms: gentle,More Synonyms: gentle,,,
more synonyms: give up,More Synonyms: give up,,,
more synonyms: glorify,More Synonyms: glorify,,,
more synonyms: glowing,More Synonyms: glowing,,,
more synonyms: goalless,More Synonyms: goalless,,,
more synonyms: greedy,More Synonyms: greedy,,,
more synonyms: harass,More Synonyms: harass,,,
more synonyms: harsh,More Synonyms: harsh,,,
more synonyms: help,More Synonyms: help,,,
more synonyms: hobby,More Synonyms: hobby,,,
more synonyms: imaginary,More Synonyms: imaginary,,,
more synonyms: impartial,More Synonyms: impartial,,,
more synonyms: implant,More Synonyms: implant,,,
more synonyms: important,More Synonyms: important,,,
more synonyms: in what way or manner,More Synonyms: in what way or manner,,,
more synonyms: inactivity,More Synonyms: inactivity,,,
more synonyms: inexperienced,More Synonyms: inexperienced,,,
more synonyms: influence,More Synonyms: influence,,,
more synonyms: injurious,More Synonyms: injurious,,,
more synonyms: innocent,More Synonyms: innocent,,,
more synonyms: intangible,More Synonyms: intangible,,,
more synonyms: interruption,More Synonyms: interruption,,,
more synonyms: irritable,More Synonyms: irritable,,,
more synonyms: isolate,More Synonyms: isolate,,,
more synonyms: joke,More Synonyms: joke,,,
more synonyms: likelihood,More Synonyms: likelihood,,,
more synonyms: look at,More Synonyms: look at,,,
more synonyms: make happy,More Synonyms: make happy,,,
more synonyms: manage,More Synonyms: manage,,,
more synonyms: meld,More Synonyms: meld,,,
more synonyms: misrepresent,More Synonyms: misrepresent,,,
more synonyms: mistake,More Synonyms: mistake,,,
more synonyms: moving,More Synonyms: moving,,,
more synonyms: musicality,More Synonyms: musicality,,,
more synonyms: near,More Synonyms: near,,,
more synonyms: not eat,More Synonyms: not eat,,,
more synonyms: nuisance,More Synonyms: nuisance,,,
more synonyms: obsolete,More Synonyms: obsolete,,,
more synonyms: obstruct,More Synonyms: obstruct,,,
more synonyms: omen,More Synonyms: omen,,,
more synonyms: opening,More Synonyms: opening,,,
more synonyms: organized,More Synonyms: organized,,,
more synonyms: out-of-date,More Synonyms: out-of-date,,,
more synonyms: overfill,More Synonyms: overfill,,,
more synonyms: parting remark or action,More Synonyms: parting remark or action,,,
more synonyms: past,More Synonyms: past,,,
more synonyms: pathway,More Synonyms: pathway,,,
more synonyms: perceptive,More Synonyms: perceptive,,,
more synonyms: persuade,More Synonyms: persuade,,,
more synonyms: pessimist,More Synonyms: pessimist,,,
more synonyms: phencyclidine,More Synonyms: phencyclidine,,,
more synonyms: planned,More Synonyms: planned,,,
more synonyms: playful,More Synonyms: playful,,,
more synonyms: please,More Synonyms: please,,,
more synonyms: plot,More Synonyms: plot,,,
more synonyms: praise,More Synonyms: praise,,,
more synonyms: predecessor,More Synonyms: predecessor,,,
more synonyms: predict,More Synonyms: predict,,,
more synonyms: prepare,More Synonyms: prepare,,,
more synonyms: pretender,More Synonyms: pretender,,,
more synonyms: purify,More Synonyms: purify,,,
more synonyms: questionable,More Synonyms: questionable,,,
more synonyms: regretful,More Synonyms: regretful,,,
more synonyms: residence,More Synonyms: residence,,,
more synonyms: resolute,More Synonyms: resolute,,,
more synonyms: responsible,More Synonyms: responsible,,,
more synonyms: restraint,More Synonyms: restraint,,,
more synonyms: rod,More Synonyms: rod,,,
more synonyms: sag,More Synonyms: sag,,,
more synonyms: scholar,More Synonyms: scholar,,,
more synonyms: secret,More Synonyms: secret,,,
more synonyms: self-centeredness,More Synonyms: self-centeredness,,,
more synonyms: separated,More Synonyms: separated,,,
more synonyms: shade,More Synonyms: shade,,,
more synonyms: sideways,More Synonyms: sideways,,,
more synonyms: sleight of hand,More Synonyms: sleight of hand,,,
more synonyms: soothe,More Synonyms: soothe,,,
more synonyms: soreness,More Synonyms: soreness,,,
more synonyms: sort,More Synonyms: sort,,,
more synonyms: spirited; touchy,More Synonyms: spirited; touchy,,,
more synonyms: spot,More Synonyms: spot,,,
more synonyms: sticking,More Synonyms: sticking,,,
more synonyms: strength,More Synonyms: strength,,,
more synonyms: stubborn,More Synonyms: stubborn,,,
more synonyms: style of music,More Synonyms: style of music,,,
more synonyms: sudden,More Synonyms: sudden,,,
more synonyms: superior,More Synonyms: superior,,,
more synonyms: surprise,More Synonyms: surprise,,,
more synonyms: take away,More Synonyms: take away,,,
more synonyms: true,More Synonyms: true,,,
more synonyms: uncaring,More Synonyms: uncaring,,,
more synonyms: uncertain,More Synonyms: uncertain,,,
more synonyms: uninteresting,More Synonyms: uninteresting,,,
more synonyms: unrestrained,More Synonyms: unrestrained,,,
more synonyms: unsophisticated,More Synonyms: unsophisticated,,,
more synonyms: urgent,More Synonyms: urgent,,,
more synonyms: vocalization,More Synonyms: vocalization,,,
more synonyms: without enthusiasm,More Synonyms: without enthusiasm,,,
more synonyms: wrong,More Synonyms: wrong,,,
more synonyms: yelp,More Synonyms: yelp,,,
moreover,moreover,,,
morose,morose,,,
mortification,mortification,,,
mortify,mortify,,,
mosey,mosey,,,
mother,mother,,,
motivate,motivate,,,
motivation,motivation,,,
motivator,motivator,,,
motive,motive,,,
motor,motor,,,
mouldy,mouldy,,,
moult,moult,,,
mound,mound,,,
mount,mount,,,
mountain,mountain,,,
mountebank,mountebank,,,
mournful,mournful,,,
mourning,mourning,,,
mouth off,mouth off,,,
movable,movable,,,
move,move,,,
move back,move back,,,
muck up,muck up,,,
muckle,muckle,,,
muddiness,muddiness,,,
muddy,muddy,,,
muff,muff,,,
muffle,muffle,,,
mull,mull,,,
mull over,mull over,,,
multifarious,multifarious,,,
multifariousness,multifariousness,,,
multitude,multitude,,,
multitudinous,multitudinous,,,
munificence,munificence,,,
murder,murder,,,
muscle,muscle,,,
muscle system,muscle system,,,
muscular structure,muscular structure,,,
muscularity,muscularity,,,
mushy,mushy,,,
musical,musical,,,
musical composition,musical composition,,,
musing,musing,,,
muster up,muster up,,,
mutual exclusiveness,mutual exclusiveness,,,
mutuality,mutuality,,,
mystic,mystic,,,
mystify,mystify,,,
mystifying,mystifying,,,
mythic,mythic,,,
mythologic,mythologic,,,
mythological,mythological,,,
nab,nab,,,
nacreous,nacreous,,,
naif,naif,,,
nail,nail,,,
naiveness,naiveness,,,
naivety,naivety,,,
name,name,,,
namelessness,namelessness,,,
naming,naming,,,
narcissistic,narcissistic,,,
narcist,narcist,,,
nark,nark,,,
narrate,narrate,,,
narration,narration,,,
nastiness,nastiness,,,
nationalist,nationalist,,,
natural,natural,,,
naturalise,naturalise,,,
naturalize,naturalize,,,
naturalness,naturalness,,,
naughty,naughty,,,
nauseating,nauseating,,,
nauseous,nauseous,,,
nearsighted,nearsighted,,,
nearsightedness,nearsightedness,,,
neaten,neaten,,,
neb,neb,,,
nebulose,nebulose,,,
necessary,necessary,,,
necessitous,necessitous,,,
necropsy,necropsy,,,
need,need,,,
neediness,neediness,,,
needy,needy,,,
negate,negate,,,
negativist,negativist,,,
neglectful,neglectful,,,
negociate,negociate,,,
neigh,neigh,,,
nemesis,nemesis,,,
neology,neology,,,
neophyte,neophyte,,,
nerve,nerve,,,
nervous,nervous,,,
nervy,nervy,,,
nescient,nescient,,,
nest,nest,,,
nether region,nether region,,,
nettle,nettle,,,
nettlesome,nettlesome,,,
never-ending,never-ending,,,
never-say-die,never-say-die,,,
neverending,neverending,,,
newbie,newbie,,,
newcomer,newcomer,,,
next,next,,,
nice,nice,,,
nice-smelling,nice-smelling,,,
nicety,nicety,,,
nicker,nicker,,,
niggle,niggle,,,
niggling,niggling,,,
nightfall,nightfall,,,
nihilist,nihilist,,,
nimble,nimble,,,
nimiety,nimiety,,,
niminy-piminy,niminy-piminy,,,
nitty-gritty,nitty-gritty,,,
nix,nix,,,
nobble,nobble,,,
nobility,nobility,,,
noble-minded,noble-minded,,,
noesis,noesis,,,
noisome,noisome,,,
nom de guerre,nom de guerre,,,
nominate,nominate,,,
nonchalant,nonchalant,,,
noncompliant,noncompliant,,,
noncritical,noncritical,,,
nonesuch,nonesuch,,,
nonetheless,nonetheless,,,
nonexistence,nonexistence,,,
nonextant,nonextant,,,
nonindulgence,nonindulgence,,,
nonliteral,nonliteral,,,
nonnatural,nonnatural,,,
nonpareil,nonpareil,,,
nonperformance,nonperformance,,,
nonplus,nonplus,,,
nonsensical,nonsensical,,,
nonsuch,nonsuch,,,
normative,normative,,,
nose count,nose count,,,
nosecount,nosecount,,,
not believing,not believing,,,
not married,not married,,,
not working,not working,,,
noted,noted,,,
noteworthy,noteworthy,,,
notice,notice,,,
notify,notify,,,
notional,notional,,,
notwithstanding,notwithstanding,,,
nourishing,nourishing,,,
nourishment,nourishment,,,
nous,nous,,,
novitiate,novitiate,,,
nub,nub,,,
nudge,nudge,,,
nullify,nullify,,,
numberless,numberless,,,
nutriment,nutriment,,,
nutrition,nutrition,,,
nutritive,nutritive,,,
nuts,nuts,,,
nutty,nutty,,,
nuzzle,nuzzle,,,
o.k.,O.K.,,,
oasis,oasis,,,
objectify,objectify,,,
objection,objection,,,
objectionable,objectionable,,,
objectiveness,objectiveness,,,
objector,objector,,,
objurgate,objurgate,,,
obligate,obligate,,,
oblige,oblige,,,
obliging,obliging,,,
obligingness,obligingness,,,
obloquy,obloquy,,,
obscene,obscene,,,
obscureness,obscureness,,,
observe,observe,,,
observer,observer,,,
obsessive,obsessive,,,
obsolete copyright 2007 audrey walton. all rights reserved. definitions from wordnet 3.0 copyright 2006 by princeton university. all rights reserved.,obsolete Copyright 2007 Audrey Walton. All rights reserved. Definitions from WordNet 3.0 Copyright 2006 by Princeton University. All rights reserved.,,,
obstinate,obstinate,,,
obstruct,obstruct,,,
obstructer,obstructer,,,
obstruction,obstruction,,,
obstructor,obstructor,,,
obtain,obtain,,,
obviate,obviate,,,
occasion,occasion,,,
occultation,occultation,,,
odium,odium,,,
odor,odor,,,
odour,odour,,,
off,off,,,
off-color,off-color,,,
off-course,off-course,,,
off-the- wall,off-the- wall,,,
offbeat,offbeat,,,
offence,offence,,,
offend,offend,,,
offender,offender,,,
offense,offense,,,
offhanded,offhanded,,,
offhandedly,offhandedly,,,
officeholder,officeholder,,,
offshoot,offshoot,,,
offspring,offspring,,,
oily,oily,,,
okay,okay,,,
old-fashioned,old-fashioned,,,
old-hat,old-hat,,,
oleaginous,oleaginous,,,
olfactory property,olfactory property,,,
olympian,olympian,,,
ominous,ominous,,,
omit,omit,,,
omnipresent,omnipresent,,,
on account of,on account of,,,
on-going,on-going,,,
oncoming,oncoming,,,
one-man rule,one-man rule,,,
oneirism,oneirism,,,
onslaught,onslaught,,,
onus,onus,,,
ooze out,ooze out,,,
opaline,opaline,,,
open,open,,,
open fireplace,open fireplace,,,
open up,open up,,,
open-eyed,open-eyed,,,
openhandedness,openhandedness,,,
opening,opening,,,
operose,operose,,,
opine,opine,,,
opinion,opinion,,,
opinionative,opinionative,,,
opportunist,opportunist,,,
opposer,opposer,,,
opposite,opposite,,,
opposite number,opposite number,,,
opposition,opposition,,,
opprobrious,opprobrious,,,
optimal,optimal,,,
oratorio,oratorio,,,
orbit,orbit,,,
ordain,ordain,,,
order,order,,,
ordered,ordered,,,
ordinary,ordinary,,,
ordinate,ordinate,,,
organisation,organisation,,,
organise,organise,,,
organization,organization,,,
organize,organize,,,
original,original,,,
originate,originate,,,
ornament,ornament,,,
ornamental,ornamental,,,
ornateness,ornateness,,,
orotund,orotund,,,
orthogonal,orthogonal,,,
oscillate,oscillate,,,
ostentate,ostentate,,,
ostentation,ostentation,,,
ostracise,ostracise,,,
otherworldly,otherworldly,,,
otiose,otiose,,,
out- of-date,out- of-date,,,
out-and-out,out-and-out,,,
outburst,outburst,,,
outcast,outcast,,,
outcome,outcome,,,
outcry,outcry,,,
outdo,outdo,,,
outer boundary,outer boundary,,,
outfit,outfit,,,
outgo,outgo,,,
outgoing,outgoing,,,
outlandish,outlandish,,,
outlaw,outlaw,,,
outlawed,outlawed,,,
outline,outline,,,
outmatch,outmatch,,,
outmode,outmode,,,
outperform,outperform,,,
outpouring,outpouring,,,
outraged,outraged,,,
outrageous,outrageous,,,
outrageousness,outrageousness,,,
outre,outre,,,
outspoken,outspoken,,,
outstanding,outstanding,,,
oval,oval,,,
oval-shaped,oval-shaped,,,
ovate,ovate,,,
overbearing,overbearing,,,
overcharge,overcharge,,,
overcompliment,overcompliment,,,
overconfidence,overconfidence,,,
overdraw,overdraw,,,
overeat,overeat,,,
overemphasise,overemphasise,,,
overfill,overfill,,,
overflowing,overflowing,,,
overgenerous,overgenerous,,,
overgorge,overgorge,,,
overhasty,overhasty,,,
overhaul,overhaul,,,
overindulge,overindulge,,,
overleap,overleap,,,
overlook,overlook,,,
overmaster,overmaster,,,
overmodest,overmodest,,,
overnice,overnice,,,
overplus,overplus,,,
overriding,overriding,,,
overrun,overrun,,,
overstate,overstate,,,
overstatement,overstatement,,,
overstress,overstress,,,
overstrung,overstrung,,,
oversupply,oversupply,,,
overtake,overtake,,,
overturn,overturn,,,
overweening,overweening,,,
overweight,overweight,,,
overwrought,overwrought,,,
overzealous,overzealous,,,
oviform,oviform,,,
ovoid,ovoid,,,
pabulum,pabulum,,,
pace,pace,,,
pachydermatous,pachydermatous,,,
pacificist,pacificist,,,
pacify,pacify,,,
pacing,pacing,,,
pack,pack,,,
pack together,pack together,,,
packaging,packaging,,,
pad,pad,,,
pagan,pagan,,,
pain,pain,,,
painstaking,painstaking,,,
pair,pair,,,
pal,pal,,,
palaver,palaver,,,
pale,pale,,,
pall,pall,,,
pallet,pallet,,,
palliate,palliate,,,
pallid,pallid,,,
palpitate,palpitate,,,
palter,palter,,,
pamphlet,pamphlet,,,
pandar,pandar,,,
pandemonium,pandemonium,,,
panderer,panderer,,,
panegyric,panegyric,,,
panjandrum,panjandrum,,,
panorama,panorama,,,
par,par,,,
paradigm,paradigm,,,
parceling,parceling,,,
parcelling,parcelling,,,
pare,pare,,,
parent,parent,,,
parenthesis,parenthesis,,,
parlance,parlance,,,
parry,parry,,,
participation,participation,,,
particle,particle,,,
particular,particular,,,
party pooper,party pooper,,,
pasquinade,pasquinade,,,
pass,pass,,,
pass along,pass along,,,
pass around,pass around,,,
pass away,pass away,,,
pass off,pass off,,,
pass on,pass on,,,
pass out,pass out,,,
passage,passage,,,
passageway,passageway,,,
passel,passel,,,
passing,passing,,,
pastiche,pastiche,,,
patent,patent,,,
path,path,,,
pathologic,pathologic,,,
patois,patois,,,
patronage,patronage,,,
patronise,patronise,,,
pauperism,pauperism,,,
pauperization,pauperization,,,
pause,pause,,,
pavilion,pavilion,,,
pay,pay,,,
payback,payback,,,
paying,paying,,,
payload,payload,,,
payoff,payoff,,,
pcp,PCP,,,
peak,peak,,,
pean,pean,,,
pearlescent,pearlescent,,,
peck,peck,,,
peckish,peckish,,,
peculate,peculate,,,
peculiar,peculiar,,,
peevishness,peevishness,,,
pellucid,pellucid,,,
pellucidity,pellucidity,,,
pelter,pelter,,,
penalisation,penalisation,,,
penalization,penalization,,,
penetrating,penetrating,,,
penetration,penetration,,,
penetrative,penetrative,,,
penmanship,penmanship,,,
penniless,penniless,,,
pensive,pensive,,,
penurious,penurious,,,
penury,penury,,,
perceivable,perceivable,,,
perceiver,perceiver,,,
perceptive,perceptive,,,
perch,perch,,,
percipient,percipient,,,
peregrine,peregrine,,,
peremptory,peremptory,,,
perfect order,perfect order,,,
perfection,perfection,,,
perfervid,perfervid,,,
perfidiousness,perfidiousness,,,
perform,perform,,,
perfume,perfume,,,
perfunctory,perfunctory,,,
pergola,pergola,,,
peril,peril,,,
perimeter,perimeter,,,
periphery,periphery,,,
periphrasis,periphrasis,,,
perish,perish,,,
perk,perk,,,
perk up,perk up,,,
perkiness,perkiness,,,
permeant,permeant,,,
permeate,permeate,,,
permeating,permeating,,,
permeative,permeative,,,
perpendicular,perpendicular,,,
perplex,perplex,,,
perquisite,perquisite,,,
perseverance,perseverance,,,
persevering,persevering,,,
persistence,persistence,,,
persistency,persistency,,,
person engaged to marry,person engaged to marry,,,
personal appeal,personal appeal,,,
personal magnetism,personal magnetism,,,
perspicacious,perspicacious,,,
perspicaciousness,perspicaciousness,,,
perspicuous,perspicuous,,,
persuade,persuade,,,
pertinacious,pertinacious,,,
pertinacity,pertinacity,,,
pervade,pervade,,,
pervert,pervert,,,
pest,pest,,,
pester,pester,,,
pesterer,pesterer,,,
pestilent,pestilent,,,
pestis,pestis,,,
petit larceny,petit larceny,,,
petite,petite,,,
pettifog,pettifog,,,
pettifogger,pettifogger,,,
pettish,pettish,,,
petty,petty,,,
petty larceny,petty larceny,,,
phantasm,phantasm,,,
phantasma,phantasma,,,
phantom,phantom,,,
pharisaic,pharisaic,,,
pharisaical,pharisaical,,,
philia,philia,,,
philippic,philippic,,,
philistinism,philistinism,,,
philosophic,philosophic,,,
philosophical system,philosophical system,,,
philosophy,philosophy,,,
phlegm,phlegm,,,
phlegmatical,phlegmatical,,,
phobic disorder,phobic disorder,,,
phobic neurosis,phobic neurosis,,,
phoney,phoney,,,
phony,phony,,,
phrenetic,phrenetic,,,
physic,physic,,,
physical body,physical body,,,
physique,physique,,,
picayune,picayune,,,
pick apart,pick apart,,,
pick at,pick at,,,
pick out,pick out,,,
pick up,pick up,,,
picky,picky,,,
pictorial,pictorial,,,
picture,picture,,,
piddle,piddle,,,
piddle away,piddle away,,,
piddling,piddling,,,
piece,piece,,,
piece of music,piece of music,,,
piercing,piercing,,,
pietistic,pietistic,,,
pietistical,pietistical,,,
piffle,piffle,,,
piffling,piffling,,,
pig out,pig out,,,
pile,pile,,,
pile up,pile up,,,
pillar,pillar,,,
pillock,pillock,,,
pilot,pilot,,,
pimp,pimp,,,
pinch,pinch,,,
pinched,pinched,,,
pine away,pine away,,,
pinnacle,pinnacle,,,
pioneer,pioneer,,,
piousness,piousness,,,
pique,pique,,,
piranha,piranha,,,
pirate,pirate,,,
pit,pit,,,
pitch contour,pitch contour,,,
piteous,piteous,,,
pith,pith,,,
pitiable,pitiable,,,
pitiful,pitiful,,,
pitiless,pitiless,,,
pity,pity,,,
pivot,pivot,,,
pixilated,pixilated,,,
placate,placate,,,
placeholder,placeholder,,,
placidity,placidity,,,
plagiarise,plagiarise,,,
plain,plain,,,
plainspoken,plainspoken,,,
plan,plan,,,
plant,plant,,,
plaster,plaster,,,
plastic,plastic,,,
platitude,platitude,,,
plaudit,plaudit,,,
plaudits,plaudits,,,
play,play,,,
play a joke on,play a joke on,,,
pleasance,pleasance,,,
pleasant,pleasant,,,
please,please,,,
pleasing,pleasing,,,
pleasurable,pleasurable,,,
pleasure seeker,pleasure seeker,,,
pleb,pleb,,,
plenteousness,plenteousness,,,
plentifulness,plentifulness,,,
plentitude,plentitude,,,
plenty,plenty,,,
pleonastic,pleonastic,,,
plight,plight,,,
plotter,plotter,,,
ploy,ploy,,,
pluck,pluck,,,
plum,plum,,,
plume,plume,,,
plump,plump,,,
plump for,plump for,,,
plunk for,plunk for,,,
ply,ply,,,
pm,PM,,,
poignance,poignance,,,
poignancy,poignancy,,,
point,point,,,
point-blank,point-blank,,,
pointless,pointless,,,
poise,poise,,,
poke,poke,,,
poke at,poke at,,,
poke fun,poke fun,,,
pokey,pokey,,,
poky,poky,,,
polarise,polarise,,,
polemicist,polemicist,,,
polemist,polemist,,,
polish off,polish off,,,
polished,polished,,,
polite,polite,,,
political orientation,political orientation,,,
political theory,political theory,,,
politicise,politicise,,,
poll,poll,,,
pollute,pollute,,,
pommel,pommel,,,
ponce,ponce,,,
ponder,ponder,,,
pondering,pondering,,,
pooh-pooh,pooh-pooh,,,
poor,poor,,,
poor fish,poor fish,,,
poorness,poorness,,,
pop off,pop off,,,
populate,populate,,,
portend,portend,,,
portent,portent,,,
portion,portion,,,
portraiture,portraiture,,,
portrayal,portrayal,,,
poser,poser,,,
position,position,,,
positive,positive,,,
possible,possible,,,
post-mortem,post-mortem,,,
post-mortem examination,post-mortem examination,,,
postmodern,postmodern,,,
postmortem,postmortem,,,
postmortem examination,postmortem examination,,,
postpone,postpone,,,
postulate,postulate,,,
pot,pot,,,
potpourri,potpourri,,,
poverty- stricken,poverty- stricken,,,
powder,powder,,,
powderise,powderise,,,
powderize,powderize,,,
power,power,,,
powerful,powerful,,,
practicable,practicable,,,
practiced,practiced,,,
practician,practician,,,
pragmatical,pragmatical,,,
praiseworthy,praiseworthy,,,
prance,prance,,,
prankish,prankish,,,
prate,prate,,,
pratfall,pratfall,,,
pray,pray,,,
pre-emptive,pre-emptive,,,
preachify,preachify,,,
preachment,preachment,,,
precariousness,precariousness,,,
preceder,preceder,,,
precipitant,precipitant,,,
precise,precise,,,
preconception,preconception,,,
precondition,precondition,,,
predate,predate,,,
predicament,predicament,,,
predilection,predilection,,,
predominant,predominant,,,
predominate,predominate,,,
prefer,prefer,,,
preference,preference,,,
prefigure,prefigure,,,
pregnancy,pregnancy,,,
prehend,prehend,,,
prehistoric culture,prehistoric culture,,,
preindication,preindication,,,
prejudice,prejudice,,,
prejudicial,prejudicial,,,
prejudicious,prejudicious,,,
prematurely,prematurely,,,
premiss,premiss,,,
premium,premium,,,
prentice,prentice,,,
preoccupied,preoccupied,,,
preparation,preparation,,,
prepare,prepare,,,
preponderant,preponderant,,,
preponderating,preponderating,,,
presage,presage,,,
present,present,,,
presentation,presentation,,,
presentiment,presentiment,,,
presentment,presentment,,,
preservation,preservation,,,
press,press,,,
pressing,pressing,,,
pressure,pressure,,,
prestigiousness,prestigiousness,,,
presumptuousness,presumptuousness,,,
pretence,pretence,,,
pretend,pretend,,,
pretender,pretender,,,
pretense,pretense,,,
pretermit,pretermit,,,
preternatural,preternatural,,,
pretext,pretext,,,
prettify,prettify,,,
prevail,prevail,,,
prevailing,prevailing,,,
prevalent,prevalent,,,
prevaricate,prevaricate,,,
prevent,prevent,,,
previous,previous,,,
previously,previously,,,
previse,previse,,,
prevision,prevision,,,
priceless,priceless,,,
pride,pride,,,
prideful,prideful,,,
prig,prig,,,
prim,prim,,,
prima,prima,,,
prima donna,prima donna,,,
primaeval,primaeval,,,
primal,primal,,,
primate,primate,,,
prime,prime,,,
primness,primness,,,
primogenitor,primogenitor,,,
primordial,primordial,,,
princely,princely,,,
principle,principle,,,
prisoner,prisoner,,,
prissy,prissy,,,
privacy,privacy,,,
privateness,privateness,,,
probationary,probationary,,,
problematical,problematical,,,
procrastinating,procrastinating,,,
procural,procural,,,
procurance,procurance,,,
procurator,procurator,,,
procurer,procurer,,,
prodigious,prodigious,,,
prodigy,prodigy,,,
producing,producing,,,
productiveness,productiveness,,,
profanation,profanation,,,
