word,display_form,part_of_speech,difficulty,frequency_rank
reliable,reliable,,level_1,
relief,relief,,level_1,
religious,religious,,level_1,
religious order,religious order,,level_1,
religious rite,religious rite,,level_1,
religious sect,religious sect,,level_1,
relinquish,relinquish,,level_1,
relish,relish,,level_1,
remains,remains,,level_1,
remand,remand,,level_1,
remedial,remedial,,level_1,
remediate,remediate,,level_1,
remember,remember,,level_1,
remindful,remindful,,level_1,
reminiscent,reminiscent,,level_1,
remit,remit,,level_1,
remittal,remittal,,level_1,
remonstrate,remonstrate,,level_1,
remonstration,remonstration,,level_1,
remorseful,remorseful,,level_1,
remorseless,remorseless,,level_1,
remote possibility,remote possibility,,level_1,
remove,remove,,level_1,
remuneration,remuneration,,level_1,
remunerative,remunerative,,level_1,
renascence,Renascence,,level_1,
renascent,renascent,,level_1,
rendezvous,rendezvous,,level_1,
renege on,renege on,,level_1,
renegue on,renegue on,,level_1,
renounce,renounce,,level_1,
renown,renown,,level_1,
renowned,renowned,,level_1,
rente,rente,,level_1,
repair,repair,,level_1,
repair shed,repair shed,,level_1,
repay,repay,,level_1,
repeat,repeat,,level_1,
repeated,repeated,,level_1,
repent,repent,,level_1,
repertory,repertory,,level_1,
replace,replace,,level_1,
replacement,replacement,,level_1,
replicate,replicate,,level_1,
replication,replication,,level_1,
repose,repose,,level_1,
repossess,repossess,,level_1,
reprehension,reprehension,,level_1,
represent,represent,,level_1,
repressing,repressing,,level_1,
reprieve,reprieve,,level_1,
reprimand,reprimand,,level_1,
reprize,reprize,,level_1,
reprobate,reprobate,,level_1,
reproof,reproof,,level_1,
reproval,reproval,,level_1,
repudiation,repudiation,,level_1,
repugnance,repugnance,,level_1,
repulse,repulse,,level_1,
repulsive,repulsive,,level_1,
repulsive force,repulsive force,,level_1,
repute,repute,,level_1,
requiem,requiem,,level_1,
require,require,,level_1,
required,required,,level_1,
requirement,requirement,,level_1,
rescind,rescind,,level_1,
rescript,rescript,,level_1,
reserve,reserve,,level_1,
residence,residence,,level_1,
resile,resile,,level_1,
resiliency,resiliency,,level_1,
resister,resister,,level_1,
resolvent,resolvent,,level_1,
resonance,resonance,,level_1,
resonating,resonating,,level_1,
resort,resort,,level_1,
resound,resound,,level_1,
resounding,resounding,,level_1,
respect,respect,,level_1,
respectful,respectful,,level_1,
respite,respite,,level_1,
respond,respond,,level_1,
responsibility,responsibility,,level_1,
responsible,responsible,,level_1,
restate,restate,,level_1,
restitute,restitute,,level_1,
restorative,restorative,,level_1,
restrain,restrain,,level_1,
restraint,restraint,,level_1,
restriction,restriction,,level_1,
restructure,restructure,,level_1,
result,result,,level_1,
resultant,resultant,,level_1,
resurgence,resurgence,,level_1,
resuscitate,resuscitate,,level_1,
retaliate,retaliate,,level_1,
retaliator,retaliator,,level_1,
retell,retell,,level_1,
retentive,retentive,,level_1,
retinue,retinue,,level_1,
retiring,retiring,,level_1,
retribution,retribution,,level_1,
retrieve,retrieve,,level_1,
retroflex,retroflex,,level_1,
retrovert,retrovert,,level_1,
return,return,,level_1,
reveal,reveal,,level_1,
revealing,revealing,,level_1,
revel,revel,,level_1,
revelation,revelation,,level_1,
revelatory,revelatory,,level_1,
revenge,revenge,,level_1,
revengeful,revengeful,,level_1,
reverberating,reverberating,,level_1,
reverberation,reverberation,,level_1,
reverberative,reverberative,,level_1,
reverence,reverence,,level_1,
revery,revery,,level_1,
revitalisation,revitalisation,,level_1,
revitalization,revitalization,,level_1,
revivification,revivification,,level_1,
revoke,revoke,,level_1,
revolt,revolt,,level_1,
revolutionise,revolutionise,,level_1,
revolutionist,revolutionist,,level_1,
rewrite,rewrite,,level_1,
rhetorician,rhetorician,,level_1,
rib,rib,,level_1,
ribald,ribald,,level_1,
richness,richness,,level_1,
rickety,rickety,,level_1,
rid of,rid of,,level_1,
riddle,riddle,,level_1,
ride,ride,,level_1,
ridiculous,ridiculous,,level_1,
ridiculousness,ridiculousness,,level_1,
rife,rife,,level_1,
riffle,riffle,,level_1,
rifle,rifle,,level_1,
right,right,,level_1,
right to vote,right to vote,,level_1,
right-down,right-down,,level_1,
rightness,rightness,,level_1,
rigidness,rigidness,,level_1,
rigor,rigor,,level_1,
rigorousness,rigorousness,,level_1,
rigour,rigour,,level_1,
rigourousness,rigourousness,,level_1,
rile,rile,,level_1,
rill,rill,,level_1,
ring,ring,,level_1,
riotous,riotous,,level_1,
rip,rip,,level_1,
rip-roaring,rip-roaring,,level_1,
ripening,ripening,,level_1,
riposte,riposte,,level_1,
rippling,rippling,,level_1,
rise,rise,,level_1,
rising,rising,,level_1,
risk,risk,,level_1,
risky,risky,,level_1,
rive,rive,,level_1,
roaming,roaming,,level_1,
roast,roast,,level_1,
rob,rob,,level_1,
robustious,robustious,,level_1,
roguery,roguery,,level_1,
roguishness,roguishness,,level_1,
role player,role player,,level_1,
roll,roll,,level_1,
roll down,roll down,,level_1,
roll up,roll up,,level_1,
rollick,rollick,,level_1,
rollicking,rollicking,,level_1,
romantic,romantic,,level_1,
romp,romp,,level_1,
root,root,,level_1,
root out,root out,,level_1,
roseola,roseola,,level_1,
rostrum,rostrum,,level_1,
rotational latency,rotational latency,,level_1,
rote learning,rote learning,,level_1,
rotund,rotund,,level_1,
roue,roue,,level_1,
rough,rough,,level_1,
rough-and-tumble,rough-and-tumble,,level_1,
rough-cut,rough-cut,,level_1,
roughneck,roughneck,,level_1,
roughshod,roughshod,,level_1,
round the bend,round the bend,,level_1,
roundabout,roundabout,,level_1,
rounder,rounder,,level_1,
rouse,rouse,,level_1,
rousing,rousing,,level_1,
route,route,,level_1,
rove,rove,,level_1,
roving,roving,,level_1,
rowboat,rowboat,,level_1,
rowdy,rowdy,,level_1,
royal,royal,,level_1,
rub down,rub down,,level_1,
rub off,rub off,,level_1,
rubble,rubble,,level_1,
rubicund,rubicund,,level_1,
ruckle,ruckle,,level_1,
rude,rude,,level_1,
rue,rue,,level_1,
ruffian,ruffian,,level_1,
ruffle,ruffle,,level_1,
rule,rule,,level_1,
rum,rum,,level_1,
rumble,rumble,,level_1,
rumbustious,rumbustious,,level_1,
ruminate,ruminate,,level_1,
ruminative,ruminative,,level_1,
rummy,rummy,,level_1,
run,run,,level_1,
run across,run across,,level_1,
run afoul,run afoul,,level_1,
run around,run around,,level_1,
run into,run into,,level_1,
run off,run off,,level_1,
run out,run out,,level_1,
run through,run through,,level_1,
runaway,runaway,,level_1,
runnel,runnel,,level_1,
running hand,running hand,,level_1,
ruse,ruse,,level_1,
rush,rush,,level_1,
rust,rust,,level_1,
ruthful,ruthful,,level_1,
sabotage,sabotage,,level_1,
sacrilege,sacrilege,,level_1,
sad,sad,,level_1,
sad sack,sad sack,,level_1,
safety,safety,,level_1,
sagaciousness,sagaciousness,,level_1,
sail,sail,,level_1,
saint,saint,,level_1,
salacious,salacious,,level_1,
salaried,salaried,,level_1,
salary,salary,,level_1,
salient,salient,,level_1,
salve,salve,,level_1,
same,same,,level_1,
sameness,sameness,,level_1,
sanative,sanative,,level_1,
sanctify,sanctify,,level_1,
sanctuary,sanctuary,,level_1,
sang-froid,sang-froid,,level_1,
sanguine,sanguine,,level_1,
sapient,sapient,,level_1,
sapless,sapless,,level_1,
sarcasm,sarcasm,,level_1,
sashay,sashay,,level_1,
satiate,satiate,,level_1,
satire,satire,,level_1,
satiric,satiric,,level_1,
satirise,satirise,,level_1,
satirize,satirize,,level_1,
satisfy,satisfy,,level_1,
saturnine,saturnine,,level_1,
saucy,saucy,,level_1,
savage,savage,,level_1,
savannah,savannah,,level_1,
savant,savant,,level_1,
save,save,,level_1,
saving,saving,,level_1,
saving grace,saving grace,,level_1,
savor,savor,,level_1,
savorless,savorless,,level_1,
savour,savour,,level_1,
savourless,savourless,,level_1,
savoury,savoury,,level_1,
savvy,savvy,,level_1,
saw,saw,,level_1,
say,say,,level_1,
say- so,say- so,,level_1,
say-so,say-so,,level_1,
scalawag,scalawag,,level_1,
scallywag,scallywag,,level_1,
scammer,scammer,,level_1,
scamper,scamper,,level_1,
scandalise,scandalise,,level_1,
scandalize,scandalize,,level_1,
scant,scant,,level_1,
scarcely,scarcely,,level_1,
scare,scare,,level_1,
scare away,scare away,,level_1,
scare off,scare off,,level_1,
scarf out,scarf out,,level_1,
scathing,scathing,,level_1,
scatter,scatter,,level_1,
scattergood,scattergood,,level_1,
scene,scene,,level_1,
sceptical,sceptical,,level_1,
schmaltzy,schmaltzy,,level_1,
schmalzy,schmalzy,,level_1,
scholarly person,scholarly person,,level_1,
scholarship,scholarship,,level_1,
scholastic,scholastic,,level_1,
school of thought,school of thought,,level_1,
scintilla,scintilla,,level_1,
sciolist,sciolist,,level_1,
scoff,scoff,,level_1,
scoffing,scoffing,,level_1,
scold,scold,,level_1,
scorbutus,scorbutus,,level_1,
scorch,scorch,,level_1,
score,score,,level_1,
scorn,scorn,,level_1,
scornful,scornful,,level_1,
scotch,scotch,,level_1,
scourge,scourge,,level_1,
scrap,scrap,,level_1,
scrape,scrape,,level_1,
scratch,scratch,,level_1,
scratchy,scratchy,,level_1,
screw up,screw up,,level_1,
scrimp,scrimp,,level_1,
scrimpy,scrimpy,,level_1,
scrounge,scrounge,,level_1,
scrunch,scrunch,,level_1,
scrunch up,scrunch up,,level_1,
scruple,scruple,,level_1,
scrupulous,scrupulous,,level_1,
scrutinise,scrutinise,,level_1,
scuffle,scuffle,,level_1,
scummy,scummy,,level_1,
scupper,scupper,,level_1,
scurrilous,scurrilous,,level_1,
scurvy,scurvy,,level_1,
scuttle,scuttle,,level_1,
seamy,seamy,,level_1,
searching,searching,,level_1,
seasonably,seasonably,,level_1,
seasoned,seasoned,,level_1,
secern,secern,,level_1,
secernate,secernate,,level_1,
second-rate,second-rate,,level_1,
secrecy,secrecy,,level_1,
secret,secret,,level_1,
secure,secure,,level_1,
sedate,sedate,,level_1,
sedateness,sedateness,,level_1,
sedulous,sedulous,,level_1,
see,see,,level_1,
see to it,see to it,,level_1,
see-through,see-through,,level_1,
seeable,seeable,,level_1,
seed,seed,,level_1,
seeming,seeming,,level_1,
seemly,seemly,,level_1,
seep,seep,,level_1,
seismal,seismal,,level_1,
self-analysis,self-analysis,,level_1,
self-asserting,self-asserting,,level_1,
self-assertive,self-assertive,,level_1,
self-assurance,self-assurance,,level_1,
self-complacency,self-complacency,,level_1,
self-complacent,self-complacent,,level_1,
self-conceited,self-conceited,,level_1,
self-confidence,self-confidence,,level_1,
self-contradictory,self-contradictory,,level_1,
self-distrust,self-distrust,,level_1,
self-doubt,self-doubt,,level_1,
self-esteem,self-esteem,,level_1,
self-evident,self-evident,,level_1,
self-examining,self-examining,,level_1,
self-generated,self-generated,,level_1,
self-governing,self-governing,,level_1,
self-importance,self-importance,,level_1,
self-important,self-important,,level_1,
self-indulgence,self-indulgence,,level_1,
self-love,self-love,,level_1,
self-loving,self-loving,,level_1,
self-opinionated,self-opinionated,,level_1,
self-reproach,self-reproach,,level_1,
self-righteous,self-righteous,,level_1,
self-satisfaction,self-satisfaction,,level_1,
self-satisfied,self-satisfied,,level_1,
self-willed,self-willed,,level_1,
selfless,selfless,,level_1,
selflessness,selflessness,,level_1,
semblance,semblance,,level_1,
semitransparent,semitransparent,,level_1,
send off,send off,,level_1,
send word,send word,,level_1,
sendup,sendup,,level_1,
sense datum,sense datum,,level_1,
sense experience,sense experience,,level_1,
sense impression,sense impression,,level_1,
senseless,senseless,,level_1,
sensibility,sensibility,,level_1,
sensitiveness,sensitiveness,,level_1,
sententious,sententious,,level_1,
separate,separate,,level_1,
separation,separation,,level_1,
sequent,sequent,,level_1,
sequential,sequential,,level_1,
sequester,sequester,,level_1,
serial,serial,,level_1,
serious,serious,,level_1,
seriousness,seriousness,,level_1,
sermonise,sermonise,,level_1,
server,server,,level_1,
set,set,,level_1,
set about,set about,,level_1,
set back,set back,,level_1,
set down,set down,,level_1,
set off,set off,,level_1,
set on,set on,,level_1,
set out,set out,,level_1,
set up,set up,,level_1,
settle,settle,,level_1,
settlings,settlings,,level_1,
seventh heaven,seventh heaven,,level_1,
severalise,severalise,,level_1,
severalize,severalize,,level_1,
severeness,severeness,,level_1,
shack,shack,,level_1,
shade,shade,,level_1,
shadow,shadow,,level_1,
shaft,shaft,,level_1,
shake up,shake up,,level_1,
shallowness,shallowness,,level_1,
shame,shame,,level_1,
shameful,shameful,,level_1,
shammer,shammer,,level_1,
shanty,shanty,,level_1,
shape,shape,,level_1,
shapeless,shapeless,,level_1,
shared understanding,shared understanding,,level_1,
sharp,sharp,,level_1,
sharp-set,sharp-set,,level_1,
sharp-sightedness,sharp-sightedness,,level_1,
shed,shed,,level_1,
sheik,sheik,,level_1,
shell,shell,,level_1,
shelve,shelve,,level_1,
shenanigan,shenanigan,,level_1,
sherd,sherd,,level_1,
shielder,shielder,,level_1,
shift,shift,,level_1,
shine,shine,,level_1,
shining,shining,,level_1,
ship,ship,,level_1,
shipment,shipment,,level_1,
shocked,shocked,,level_1,
shocking,shocking,,level_1,
shogunate,shogunate,,level_1,
shoot,shoot,,level_1,
shoot a line,shoot a line,,level_1,
shoot for,shoot for,,level_1,
shopsoiled,shopsoiled,,level_1,
shopworn,shopworn,,level_1,
short,short,,level_1,
short distance,short distance,,level_1,
short-circuit,short-circuit,,level_1,
short-lived,short-lived,,level_1,
shortage,shortage,,level_1,
shortfall,shortfall,,level_1,
shortsighted,shortsighted,,level_1,
shortsightedness,shortsightedness,,level_1,
shot,shot,,level_1,
shout,shout,,level_1,
show,show,,level_1,
show off,show off,,level_1,
shower,shower,,level_1,
showiness,showiness,,level_1,
shred,shred,,level_1,
shrewd,shrewd,,level_1,
shrewdness,shrewdness,,level_1,
shrink,shrink,,level_1,
shrink from,shrink from,,level_1,
shrive,shrive,,level_1,
shrivel,shrivel,,level_1,
shrivel up,shrivel up,,level_1,
shriveled,shriveled,,level_1,
shrivelled,shrivelled,,level_1,
shrunken,shrunken,,level_1,
shudder,shudder,,level_1,
shuffle,shuffle,,level_1,
shunning,shunning,,level_1,
sib,sib,,level_1,
sick,sick,,level_1,
sicken,sicken,,level_1,
sickening,sickening,,level_1,
side by side,side by side,,level_1,
sidekick,sidekick,,level_1,
sidestep,sidestep,,level_1,
sight,sight,,level_1,
sign,sign,,level_1,
signal,signal,,level_1,
significant,significant,,level_1,
silent,silent,,level_1,
silver,silver,,level_1,
silver-tongued,silver-tongued,,level_1,
similarly,similarly,,level_1,
simper,simper,,level_1,
simple,simple,,level_1,
simpleness,simpleness,,level_1,
simulacrum,simulacrum,,level_1,
simulated,simulated,,level_1,
sinew,sinew,,level_1,
singer,singer,,level_1,
singular,singular,,level_1,
sinuate,sinuate,,level_1,
sire,sire,,level_1,
size up,size up,,level_1,
skeletal,skeletal,,level_1,
sketch,sketch,,level_1,
skew-whiff,skew-whiff,,level_1,
skilful,skilful,,level_1,
skillful,skillful,,level_1,
skimp,skimp,,level_1,
skin rash,skin rash,,level_1,
skitter,skitter,,level_1,
skulk,skulk,,level_1,
skulker,skulker,,level_1,
skylark,skylark,,level_1,
slabber,slabber,,level_1,
slack,slack,,level_1,
slake,slake,,level_1,
slam,slam,,level_1,
slam-bang,slam-bang,,level_1,
slang,slang,,level_1,
slash,slash,,level_1,
slaver,slaver,,level_1,
sleazy,sleazy,,level_1,
sleight of hand,sleight of hand,,level_1,
slender,slender,,level_1,
slew,slew,,level_1,
slick,slick,,level_1,
slick magazine,slick magazine,,level_1,
slide by,slide by,,level_1,
slightly,slightly,,level_1,
slimy,slimy,,level_1,
slip,slip,,level_1,
slip away,slip away,,level_1,
slip by,slip by,,level_1,
slippy,slippy,,level_1,
slobber,slobber,,level_1,
slop,slop,,level_1,
sloppy,sloppy,,level_1,
slothful,slothful,,level_1,
slothfulness,slothfulness,,level_1,
slow,slow,,level_1,
slow down,slow down,,level_1,
slow up,slow up,,level_1,
slowness,slowness,,level_1,
slue,slue,,level_1,
sluggishness,sluggishness,,level_1,
slumberer,slumberer,,level_1,
slumberous,slumberous,,level_1,
slumbery,slumbery,,level_1,
slumbrous,slumbrous,,level_1,
slushy,slushy,,level_1,
sly,sly,,level_1,
slyness,slyness,,level_1,
smack,smack,,level_1,
small letter,small letter,,level_1,
small ravine,small ravine,,level_1,
smarmy,smarmy,,level_1,
smash,smash,,level_1,
smear,smear,,level_1,
smell,smell,,level_1,
smelly,smelly,,level_1,
smidge,smidge,,level_1,
smidgen,smidgen,,level_1,
smidgeon,smidgeon,,level_1,
smidgin,smidgin,,level_1,
smirch,smirch,,level_1,
smooth,smooth,,level_1,
smooth-spoken,smooth-spoken,,level_1,
smoothen,smoothen,,level_1,
smoothness,smoothness,,level_1,
smother,smother,,level_1,
smoulder,smoulder,,level_1,
snakelike,snakelike,,level_1,
snaky,snaky,,level_1,
snap,snap,,level_1,
snappy,snappy,,level_1,
snarf,snarf,,level_1,
snatch,snatch,,level_1,
sneak,sneak,,level_1,
sneaky,sneaky,,level_1,
sniffy,sniffy,,level_1,
snigger,snigger,,level_1,
snoot,snoot,,level_1,
snot,snot,,level_1,
snotty-nosed,snotty-nosed,,level_1,
snowstorm,snowstorm,,level_1,
snub,snub,,level_1,
snuff it,snuff it,,level_1,
snuff out,snuff out,,level_1,
snuggle,snuggle,,level_1,
so,so,,level_1,
so far,so far,,level_1,
soak,soak,,level_1,
soak up,soak up,,level_1,
soaker,soaker,,level_1,
soapbox,soapbox,,level_1,
soapy,soapy,,level_1,
soar up,soar up,,level_1,
soar upwards,soar upwards,,level_1,
sober,sober,,level_1,
soberness,soberness,,level_1,
social welfare,social welfare,,level_1,
soften,soften,,level_1,
soggy,soggy,,level_1,
solace,solace,,level_1,
soldier of fortune,soldier of fortune,,level_1,
soldierlike,soldierlike,,level_1,
soldierly,soldierly,,level_1,
solecism,solecism,,level_1,
solemn,solemn,,level_1,
solemness,solemness,,level_1,
solemnise,solemnise,,level_1,
solitary,solitary,,level_1,
solitudinarian,solitudinarian,,level_1,
soma,soma,,level_1,
sombre,sombre,,level_1,
sooner,sooner,,level_1,
soothe,soothe,,level_1,
sop up,sop up,,level_1,
sophism,sophism,,level_1,
soppy,soppy,,level_1,
sordidness,sordidness,,level_1,
sorrow,sorrow,,level_1,
sorry,sorry,,level_1,
sort,sort,,level_1,
sort out,sort out,,level_1,
sound,sound,,level_1,
sound out,sound out,,level_1,
soupcon,soupcon,,level_1,
soupy,soupy,,level_1,
sour,sour,,level_1,
southern cross,Southern Cross,,level_1,
souvenir,souvenir,,level_1,
sovereign,sovereign,,level_1,
spacial,spacial,,level_1,
spanking,spanking,,level_1,
sparing,sparing,,level_1,
spark,spark,,level_1,
spark off,spark off,,level_1,
spasm,spasm,,level_1,
spasmodic,spasmodic,,level_1,
spat,spat,,level_1,
speciality,speciality,,level_1,
specialness,specialness,,level_1,
specialty,specialty,,level_1,
specify,specify,,level_1,
specious,specious,,level_1,
speck,speck,,level_1,
speckless,speckless,,level_1,
spectacular,spectacular,,level_1,
specter,specter,,level_1,
spectre,spectre,,level_1,
speculate,speculate,,level_1,
speculation,speculation,,level_1,
speechifier,speechifier,,level_1,
speechmaker,speechmaker,,level_1,
speed,speed,,level_1,
speed up,speed up,,level_1,
spellbind,spellbind,,level_1,
spend-all,spend-all,,level_1,
spender,spender,,level_1,
spic,spic,,level_1,
spic-and-span,spic-and-span,,level_1,
spick,spick,,level_1,
spick-and-span,spick-and-span,,level_1,
spicy,spicy,,level_1,
spiffy,spiffy,,level_1,
spike,spike,,level_1,
spirit,spirit,,level_1,
spirited,spirited,,level_1,
spite,spite,,level_1,
spitefulness,spitefulness,,level_1,
splanchnic,splanchnic,,level_1,
splash,splash,,level_1,
splendid,splendid,,level_1,
splendiferous,splendiferous,,level_1,
splendour,splendour,,level_1,
split,split,,level_1,
splurge,splurge,,level_1,
spoil,spoil,,level_1,
spoilsport,spoilsport,,level_1,
sponge,sponge,,level_1,
sponsor,sponsor,,level_1,
spontaneousness,spontaneousness,,level_1,
spoof,spoof,,level_1,
spooky,spooky,,level_1,
sport,sport,,level_1,
sportive,sportive,,level_1,
spot,spot,,level_1,
spotless,spotless,,level_1,
spousal,spousal,,level_1,
spout,spout,,level_1,
spread,spread,,level_1,
spread out,spread out,,level_1,
spreading,spreading,,level_1,
spring up,spring up,,level_1,
sprinkle,sprinkle,,level_1,
sprout,sprout,,level_1,
spruce,spruce,,level_1,
spry,spry,,level_1,
spud,spud,,level_1,
spunk,spunk,,level_1,
spur,spur,,level_1,
squabble,squabble,,level_1,
squalid,squalid,,level_1,
squalidness,squalidness,,level_1,
squanderer,squanderer,,level_1,
square away,square away,,level_1,
squawk,squawk,,level_1,
squeeze,squeeze,,level_1,
squeeze out,squeeze out,,level_1,
squelch,squelch,,level_1,
squinch,squinch,,level_1,
squirm,squirm,,level_1,
squirrel away,squirrel away,,level_1,
stab,stab,,level_1,
stabilisation,stabilisation,,level_1,
stabilise,stabilise,,level_1,
stableness,stableness,,level_1,
stack,stack,,level_1,
stagger,stagger,,level_1,
staginess,staginess,,level_1,
stagnancy,stagnancy,,level_1,
staid,staid,,level_1,
staidness,staidness,,level_1,
stalemate,stalemate,,level_1,
stalinism,Stalinism,,level_1,
stalk,stalk,,level_1,
stalking-horse,stalking-horse,,level_1,
stalwart,stalwart,,level_1,
stamp down,stamp down,,level_1,
stand,stand,,level_1,
stand for,stand for,,level_1,
stand out,stand out,,level_1,
standard,standard,,level_1,
standardise,standardise,,level_1,
standing ovation,standing ovation,,level_1,
standstill,standstill,,level_1,
star,star,,level_1,
star divination,star divination,,level_1,
starring,starring,,level_1,
start,start,,level_1,
start out,start out,,level_1,
starter,starter,,level_1,
startle,startle,,level_1,
starve,starve,,level_1,
starved,starved,,level_1,
stash,stash,,level_1,
state of grace,state of grace,,level_1,
stationariness,stationariness,,level_1,
stave off,stave off,,level_1,
stay,stay,,level_1,
steal,steal,,level_1,
stealing,stealing,,level_1,
stealthy,stealthy,,level_1,
steamy,steamy,,level_1,
steep,steep,,level_1,
steer,steer,,level_1,
stenosis,stenosis,,level_1,
step in,step in,,level_1,
step up,step up,,level_1,
sterile,sterile,,level_1,
stick,stick,,level_1,
stick on,stick on,,level_1,
stick out,stick out,,level_1,
sticky,sticky,,level_1,
stiff,stiff,,level_1,
stifle,stifle,,level_1,
stigmatise,stigmatise,,level_1,
still,still,,level_1,
stillborn,stillborn,,level_1,
stimulant,stimulant,,level_1,
stingy,stingy,,level_1,
stink,stink,,level_1,
stinking,stinking,,level_1,
stinting,stinting,,level_1,
stipendiary,stipendiary,,level_1,
stir,stir,,level_1,
stir up,stir up,,level_1,
stock,stock,,level_1,
stock list,stock list,,level_1,
stoical,stoical,,level_1,
stolid,stolid,,level_1,
stolidity,stolidity,,level_1,
stomach,stomach,,level_1,
stony,stony,,level_1,
stool,stool,,level_1,
stop,stop,,level_1,
stop dead,stop dead,,level_1,
stop working,stop working,,level_1,
storm,storm,,level_1,
stormy,stormy,,level_1,
story,story,,level_1,
stout,stout,,level_1,
stoutness,stoutness,,level_1,
straight-from-the-shoulder,straight-from-the-shoulder,,level_1,
straighten,straighten,,level_1,
straighten out,straighten out,,level_1,
strangle,strangle,,level_1,
strapping,strapping,,level_1,
straw,straw,,level_1,
stray,stray,,level_1,
streamlet,streamlet,,level_1,
street child,street child,,level_1,
strength,strength,,level_1,
strengthen,strengthen,,level_1,
stress,stress,,level_1,
stretch,stretch,,level_1,
striate,striate,,level_1,
strict,strict,,level_1,
strident,strident,,level_1,
strike,strike,,level_1,
striking,striking,,level_1,
stringy,stringy,,level_1,
strip,strip,,level_1,
stripling,stripling,,level_1,
stroll,stroll,,level_1,
strong,strong,,level_1,
strong belief,strong belief,,level_1,
strong point,strong point,,level_1,
strong suit,strong suit,,level_1,
student,student,,level_1,
stuff,stuff,,level_1,
stumblebum,stumblebum,,level_1,
stumbler,stumbler,,level_1,
stump,stump,,level_1,
stupe,stupe,,level_1,
stupefy,stupefy,,level_1,
stupid,stupid,,level_1,
stupid person,stupid person,,level_1,
stupor,stupor,,level_1,
sturdiness,sturdiness,,level_1,
sturdy,sturdy,,level_1,
stuttering,stuttering,,level_1,
style,style,,level_1,
stymy,stymy,,level_1,
suasion,suasion,,level_1,
suaveness,suaveness,,level_1,
subdue,subdue,,level_1,
subjugate,subjugate,,level_1,
sublimate,sublimate,,level_1,
submerse,submerse,,level_1,
submit,submit,,level_1,
subordinate,subordinate,,level_1,
subsequence,subsequence,,level_1,
subsidence,subsidence,,level_1,
subsidise,subsidise,,level_1,
substance,substance,,level_1,
substantiate,substantiate,,level_1,
subtlety,subtlety,,level_1,
subvert,subvert,,level_1,
subverter,subverter,,level_1,
succour,succour,,level_1,
suck,suck,,level_1,
suck up,suck up,,level_1,
suffer,suffer,,level_1,
sufferer,sufferer,,level_1,
suffering,suffering,,level_1,
sufficient,sufficient,,level_1,
suggest,suggest,,level_1,
suit,suit,,level_1,
suite,suite,,level_1,
suited,suited,,level_1,
sulfurous,sulfurous,,level_1,
sulky,sulky,,level_1,
sully,sully,,level_1,
sulphurous,sulphurous,,level_1,
sum of money,sum of money,,level_1,
summary,summary,,level_1,
summon,summon,,level_1,
summons,summons,,level_1,
sumptuous,sumptuous,,level_1,
sumptuousness,sumptuousness,,level_1,
superb,superb,,level_1,
supercede,supercede,,level_1,
supercilious,supercilious,,level_1,
superciliousness,superciliousness,,level_1,
supererogatory,supererogatory,,level_1,
superfluity,superfluity,,level_1,
superfluous,superfluous,,level_1,
superior,superior,,level_1,
superlative,superlative,,level_1,
supernumerary,supernumerary,,level_1,
superstar,superstar,,level_1,
superstitious notion,superstitious notion,,level_1,
supervene upon,supervene upon,,level_1,
supplant,supplant,,level_1,
supple,supple,,level_1,
supplement,supplement,,level_1,
supplemental,supplemental,,level_1,
supplication,supplication,,level_1,
supply,supply,,level_1,
support,support,,level_1,
supporter,supporter,,level_1,
supposed,supposed,,level_1,
supposition,supposition,,level_1,
suppositional,suppositional,,level_1,
suppositious,suppositious,,level_1,
supposititious,supposititious,,level_1,
suppress,suppress,,level_1,
suppression,suppression,,level_1,
suppurate,suppurate,,level_1,
supreme authority,supreme authority,,level_1,
surcease,surcease,,level_1,
surcharge,surcharge,,level_1,
sureness,sureness,,level_1,
surmisal,surmisal,,level_1,
surmise,surmise,,level_1,
surmount,surmount,,level_1,
surpass,surpass,,level_1,
surpassing,surpassing,,level_1,
surplus,surplus,,level_1,
surplusage,surplusage,,level_1,
surprise,surprise,,level_1,
surprising,surprising,,level_1,
surreptitious,surreptitious,,level_1,
suspension,suspension,,level_1,
suspicion,suspicion,,level_1,
sustenance,sustenance,,level_1,
svelte,svelte,,level_1,
swag,swag,,level_1,
swagger,swagger,,level_1,
swaggering,swaggering,,level_1,
swamp,swamp,,level_1,
swampland,swampland,,level_1,
swan,swan,,level_1,
swank,swank,,level_1,
swart,swart,,level_1,
swash,swash,,level_1,
swashbuckler,swashbuckler,,level_1,
sway,sway,,level_1,
swear,swear,,level_1,
swearing,swearing,,level_1,
sweep,sweep,,level_1,
sweep up,sweep up,,level_1,
sweet-talk,sweet-talk,,level_1,
swelled head,swelled head,,level_1,
swellhead,swellhead,,level_1,
swelling,swelling,,level_1,
swerve,swerve,,level_1,
swig,swig,,level_1,
swinge,swinge,,level_1,
swipe,swipe,,level_1,
swirl,swirl,,level_1,
swollen,swollen,,level_1,
swollen- headed,swollen- headed,,level_1,
swoop,swoop,,level_1,
sybaritic,sybaritic,,level_1,
sycophantic,sycophantic,,level_1,
sylphlike,sylphlike,,level_1,
symbolical,symbolical,,level_1,
symmetricalness,symmetricalness,,level_1,
sympathise,sympathise,,level_1,
sympathize,sympathize,,level_1,
sympathize with,sympathize with,,level_1,
syndicalist,syndicalist,,level_1,
synergism,synergism,,level_1,
synthesise,synthesise,,level_1,
syrupy,syrupy,,level_1,
table,table,,level_1,
