word,display_form,part_of_speech,frequency_rank,source
reciprocal,reciprocal,adj,,sesamewords_leveled_list_with_mnemonics.csv
reciprocate,reciprocate,v,,sesamewords_leveled_list_with_mnemonics.csv
reciprocity,reciprocity,n,,sesamewords_leveled_list_with_mnemonics.csv
reckless,reckless,adj,,sesamewords_leveled_list_with_mnemonics.csv
reckon,reckon,v,,sesamewords_leveled_list_with_mnemonics.csv
reclaim,reclaim,v,,sesamewords_leveled_list_with_mnemonics.csv
recluse,recluse,n,,sesamewords_leveled_list_with_mnemonics.csv
reclusive,reclusive,adj,,sesamewords_leveled_list_with_mnemonics.csv
recommence,recommence,,,sesamewords_leveled_list_with_mnemonics.csv
recompense,recompense,v,,sesamewords_leveled_list_with_mnemonics.csv
reconcile,reconcile,v,,sesamewords_leveled_list_with_mnemonics.csv
reconnaissance,reconnaissance,n,,sesamewords_leveled_list_with_mnemonics.csv
reconstitute,reconstitute,v,,sesamewords_leveled_list_with_mnemonics.csv
recount,recount,v,,sesamewords_leveled_list_with_mnemonics.csv
recourse,recourse,n,,sesamewords_leveled_list_with_mnemonics.csv
recrimination,recrimination,n,,sesamewords_leveled_list_with_mnemonics.csv
rectitude,rectitude,n,,sesamewords_leveled_list_with_mnemonics.csv
recumbent,recumbent,adj,,sesamewords_leveled_list_with_mnemonics.csv
recuperate,recuperate,v,,sesamewords_leveled_list_with_mnemonics.csv
recur,recur,v,,sesamewords_leveled_list_with_mnemonics.csv
recurrent,recurrent,adj,,sesamewords_leveled_list_with_mnemonics.csv
redemptive,redemptive,adj,,sesamewords_leveled_list_with_mnemonics.csv
rediscover,rediscover,v,,sesamewords_leveled_list_with_mnemonics.csv
redouble,redouble,v,,sesamewords_leveled_list_with_mnemonics.csv
redress,redress,v,,sesamewords_leveled_list_with_mnemonics.csv
redundant,redundant,adj,,sesamewords_leveled_list_with_mnemonics.csv
reek,reek,v,,sesamewords_leveled_list_with_mnemonics.csv
reenact,reenact,,,sesamewords_leveled_list_with_mnemonics.csv
reexamination,reexamination,,,sesamewords_leveled_list_with_mnemonics.csv
referent,referent,,,sesamewords_leveled_list_with_mnemonics.csv
refinement,refinement,n,,sesamewords_leveled_list_with_mnemonics.csv
reflective,reflective,adj,,sesamewords_leveled_list_with_mnemonics.csv
refract,refract,v,,sesamewords_leveled_list_with_mnemonics.csv
refraction,refraction,,,sesamewords_leveled_list_with_mnemonics.csv
refractory,refractory,,,sesamewords_leveled_list_with_mnemonics.csv
refrain,refrain,n,,sesamewords_leveled_list_with_mnemonics.csv
refute,refute,v,,sesamewords_leveled_list_with_mnemonics.csv
regal,regal,adj,,sesamewords_leveled_list_with_mnemonics.csv
regale,regale,v,,sesamewords_leveled_list_with_mnemonics.csv
regimen,regimen,n,,sesamewords_leveled_list_with_mnemonics.csv
regimental,regimental,adj,,sesamewords_leveled_list_with_mnemonics.csv
regimentation,regimentation,n,,sesamewords_leveled_list_with_mnemonics.csv
regret,regret,v,,sesamewords_leveled_list_with_mnemonics.csv
rehabilitate,rehabilitate,v,,sesamewords_leveled_list_with_mnemonics.csv
rehash,rehash,v,,sesamewords_leveled_list_with_mnemonics.csv
rehearsal,rehearsal,n,,sesamewords_leveled_list_with_mnemonics.csv
reiterate,reiterate,v,,sesamewords_leveled_list_with_mnemonics.csv
rejection,rejection,n,,sesamewords_leveled_list_with_mnemonics.csv
rejoice,rejoice,v,,sesamewords_leveled_list_with_mnemonics.csv
rejoinder,rejoinder,n,,sesamewords_leveled_list_with_mnemonics.csv
rejuvenate,rejuvenate,v,,sesamewords_leveled_list_with_mnemonics.csv
rekindle,rekindle,v,,sesamewords_leveled_list_with_mnemonics.csv
relegate,relegate,v,,sesamewords_leveled_list_with_mnemonics.csv
relent,relent,v,,sesamewords_leveled_list_with_mnemonics.csv
reliance,reliance,n,,sesamewords_leveled_list_with_mnemonics.csv
relic,relic,n,,sesamewords_leveled_list_with_mnemonics.csv
relieve,relieve,v,,sesamewords_leveled_list_with_mnemonics.csv
relinquishment,relinquishment,,,sesamewords_leveled_list_with_mnemonics.csv
reluctance,reluctance,n,,sesamewords_leveled_list_with_mnemonics.csv
reluctant,reluctant,adj,,sesamewords_leveled_list_with_mnemonics.csv
reminiscence,reminiscence,n,,sesamewords_leveled_list_with_mnemonics.csv
remiss,remiss,adj,,sesamewords_leveled_list_with_mnemonics.csv
remission,remission,n,,sesamewords_leveled_list_with_mnemonics.csv
remnant,remnant,n,,sesamewords_leveled_list_with_mnemonics.csv
remonstrance,remonstrance,n,,sesamewords_leveled_list_with_mnemonics.csv
remorse,remorse,n,,sesamewords_leveled_list_with_mnemonics.csv
renegade,renegade,v,,sesamewords_leveled_list_with_mnemonics.csv
renege,renege,v,,sesamewords_leveled_list_with_mnemonics.csv
renovate,renovate,v,,sesamewords_leveled_list_with_mnemonics.csv
renovation,renovation,n,,sesamewords_leveled_list_with_mnemonics.csv
renunciation,renunciation,n,,sesamewords_leveled_list_with_mnemonics.csv
reparation,reparation,n,,sesamewords_leveled_list_with_mnemonics.csv
repast,repast,n,,sesamewords_leveled_list_with_mnemonics.csv
repeal,repeal,v,,sesamewords_leveled_list_with_mnemonics.csv
repel,repel,v,,sesamewords_leveled_list_with_mnemonics.csv
repercussion,repercussion,n,,sesamewords_leveled_list_with_mnemonics.csv
repertoire,repertoire,n,,sesamewords_leveled_list_with_mnemonics.csv
repetitive,repetitive,adj,,sesamewords_leveled_list_with_mnemonics.csv
replenish,replenish,v,,sesamewords_leveled_list_with_mnemonics.csv
replete,replete,v,,sesamewords_leveled_list_with_mnemonics.csv
reprehensible,reprehensible,adj,,sesamewords_leveled_list_with_mnemonics.csv
repress,repress,v,,sesamewords_leveled_list_with_mnemonics.csv
repressive,repressive,adj,,sesamewords_leveled_list_with_mnemonics.csv
reprisal,reprisal,n,,sesamewords_leveled_list_with_mnemonics.csv
reprise,reprise,v,,sesamewords_leveled_list_with_mnemonics.csv
reproach,reproach,n,,sesamewords_leveled_list_with_mnemonics.csv
reprove,reprove,v,,sesamewords_leveled_list_with_mnemonics.csv
repudiate,repudiate,v,,sesamewords_leveled_list_with_mnemonics.csv
repugnant,repugnant,adj,,sesamewords_leveled_list_with_mnemonics.csv
repulsion,repulsion,n,,sesamewords_leveled_list_with_mnemonics.csv
reputable,reputable,adj,,sesamewords_leveled_list_with_mnemonics.csv
requisite,requisite,n,,sesamewords_leveled_list_with_mnemonics.csv
requite,requite,v,,sesamewords_leveled_list_with_mnemonics.csv
resemblance,resemblance,n,,sesamewords_leveled_list_with_mnemonics.csv
resemble,resemble,v,,sesamewords_leveled_list_with_mnemonics.csv
resent,resent,v,,sesamewords_leveled_list_with_mnemonics.csv
resentment,resentment,,,sesamewords_leveled_list_with_mnemonics.csv
resign,resign,v,,sesamewords_leveled_list_with_mnemonics.csv
resignation,resignation,n,,sesamewords_leveled_list_with_mnemonics.csv
resilience,resilience,n,,sesamewords_leveled_list_with_mnemonics.csv
resilient,resilient,adj,,sesamewords_leveled_list_with_mnemonics.csv
resolute,resolute,adj,,sesamewords_leveled_list_with_mnemonics.csv
resonant,resonant,adj,,sesamewords_leveled_list_with_mnemonics.csv
respiration,respiration,n,,sesamewords_leveled_list_with_mnemonics.csv
resplendent,resplendent,adj,,sesamewords_leveled_list_with_mnemonics.csv
restitution,restitution,n,,sesamewords_leveled_list_with_mnemonics.csv
restive,restive,adj,,sesamewords_leveled_list_with_mnemonics.csv
restrictive,restrictive,adj,,sesamewords_leveled_list_with_mnemonics.csv
resumption,resumption,n,,sesamewords_leveled_list_with_mnemonics.csv
resurgent,resurgent,adj,,sesamewords_leveled_list_with_mnemonics.csv
resurrect,resurrect,v,,sesamewords_leveled_list_with_mnemonics.csv
retaliation,retaliation,n,,sesamewords_leveled_list_with_mnemonics.csv
retard,retard,v,,sesamewords_leveled_list_with_mnemonics.csv
reticence,reticence,n,,sesamewords_leveled_list_with_mnemonics.csv
reticent,reticent,adj,,sesamewords_leveled_list_with_mnemonics.csv
retort,retort,v,,sesamewords_leveled_list_with_mnemonics.csv
retract,retract,v,,sesamewords_leveled_list_with_mnemonics.csv
retraction,retraction,n,,sesamewords_leveled_list_with_mnemonics.csv
retrenchment,retrenchment,n,,sesamewords_leveled_list_with_mnemonics.csv
retroactive,retroactive,adj,,sesamewords_leveled_list_with_mnemonics.csv
retrograde,retrograde,v,,sesamewords_leveled_list_with_mnemonics.csv
revelry,revelry,n,,sesamewords_leveled_list_with_mnemonics.csv
reverberate,reverberate,v,,sesamewords_leveled_list_with_mnemonics.csv
revere,revere,,,sesamewords_leveled_list_with_mnemonics.csv
reverent,reverent,adj,,sesamewords_leveled_list_with_mnemonics.csv
reverential,reverential,adj,,sesamewords_leveled_list_with_mnemonics.csv
reverie,reverie,n,,sesamewords_leveled_list_with_mnemonics.csv
reversal,reversal,n,,sesamewords_leveled_list_with_mnemonics.csv
revert,revert,v,,sesamewords_leveled_list_with_mnemonics.csv
revile,revile,v,,sesamewords_leveled_list_with_mnemonics.csv
revisionist,revisionist,n,,sesamewords_leveled_list_with_mnemonics.csv
revisit,revisit,v,,sesamewords_leveled_list_with_mnemonics.csv
revitalize,revitalize,v,,sesamewords_leveled_list_with_mnemonics.csv
revival,revival,n,,sesamewords_leveled_list_with_mnemonics.csv
revivalist,revivalist,n,,sesamewords_leveled_list_with_mnemonics.csv
revive,revive,v,,sesamewords_leveled_list_with_mnemonics.csv
revolutionize,revolutionize,v,,sesamewords_leveled_list_with_mnemonics.csv
revulsion,revulsion,n,,sesamewords_leveled_list_with_mnemonics.csv
rhetoric,rhetoric,n,,sesamewords_leveled_list_with_mnemonics.csv
rhetorical,rhetorical,adj,,sesamewords_leveled_list_with_mnemonics.csv
ridicule,ridicule,v,,sesamewords_leveled_list_with_mnemonics.csv
rift,rift,n,,sesamewords_leveled_list_with_mnemonics.csv
rig,rig,n,,sesamewords_leveled_list_with_mnemonics.csv
rigid,rigid,adj,,sesamewords_leveled_list_with_mnemonics.csv
rigidity,rigidity,n,,sesamewords_leveled_list_with_mnemonics.csv
rigorous,rigorous,adj,,sesamewords_leveled_list_with_mnemonics.csv
riot,riot,n,,sesamewords_leveled_list_with_mnemonics.csv
ripple,ripple,n,,sesamewords_leveled_list_with_mnemonics.csv
risque,risque,adj,,sesamewords_leveled_list_with_mnemonics.csv
rite,rite,n,,sesamewords_leveled_list_with_mnemonics.csv
ritualistic,ritualistic,adj,,sesamewords_leveled_list_with_mnemonics.csv
rivalry,rivalry,n,,sesamewords_leveled_list_with_mnemonics.csv
rivet,rivet,v,,sesamewords_leveled_list_with_mnemonics.csv
rivulet,rivulet,n,,sesamewords_leveled_list_with_mnemonics.csv
roam,roam,v,,sesamewords_leveled_list_with_mnemonics.csv
rogue,rogue,n,,sesamewords_leveled_list_with_mnemonics.csv
roil,roil,v,,sesamewords_leveled_list_with_mnemonics.csv
rote,rote,n,,sesamewords_leveled_list_with_mnemonics.csv
rout,rout,,,sesamewords_leveled_list_with_mnemonics.csv
ruddy,ruddy,adj,,sesamewords_leveled_list_with_mnemonics.csv
rudiment,rudiment,,,sesamewords_leveled_list_with_mnemonics.csv
rudimentary,rudimentary,adj,,sesamewords_leveled_list_with_mnemonics.csv
rueful,rueful,,,sesamewords_leveled_list_with_mnemonics.csv
rummage,rummage,v,,sesamewords_leveled_list_with_mnemonics.csv
rupture,rupture,v,,sesamewords_leveled_list_with_mnemonics.csv
rustic,rustic,adj,,sesamewords_leveled_list_with_mnemonics.csv
ruthless,ruthless,adj,,sesamewords_leveled_list_with_mnemonics.csv
saccharine,saccharine,adj,,sesamewords_leveled_list_with_mnemonics.csv
sacrilegious,sacrilegious,adj,,sesamewords_leveled_list_with_mnemonics.csv
sacrosanct,sacrosanct,adj,,sesamewords_leveled_list_with_mnemonics.csv
safeguard,safeguard,v,,sesamewords_leveled_list_with_mnemonics.csv
saga,saga,n,,sesamewords_leveled_list_with_mnemonics.csv
sagacious,sagacious,adj,,sesamewords_leveled_list_with_mnemonics.csv
sagacity,sagacity,n,,sesamewords_leveled_list_with_mnemonics.csv
salubrious,salubrious,adj,,sesamewords_leveled_list_with_mnemonics.csv
salutary,salutary,adj,,sesamewords_leveled_list_with_mnemonics.csv
salvage,salvage,v,,sesamewords_leveled_list_with_mnemonics.csv
salvageable,salvageable,,,sesamewords_leveled_list_with_mnemonics.csv
salvation,salvation,n,,sesamewords_leveled_list_with_mnemonics.csv
salvo,salvo,n,,sesamewords_leveled_list_with_mnemonics.csv
sanctimonious,sanctimonious,adj,,sesamewords_leveled_list_with_mnemonics.csv
sardonic,sardonic,adj,,sesamewords_leveled_list_with_mnemonics.csv
sate,sate,,,sesamewords_leveled_list_with_mnemonics.csv
satirical,satirical,adj,,sesamewords_leveled_list_with_mnemonics.csv
saturate,saturate,v,,sesamewords_leveled_list_with_mnemonics.csv
saunter,saunter,v,,sesamewords_leveled_list_with_mnemonics.csv
savory,savory,adj,,sesamewords_leveled_list_with_mnemonics.csv
scad,scad,,,sesamewords_leveled_list_with_mnemonics.csv
scald,scald,v,,sesamewords_leveled_list_with_mnemonics.csv
scamp,scamp,v,,sesamewords_leveled_list_with_mnemonics.csv
scandalous,scandalous,adj,,sesamewords_leveled_list_with_mnemonics.csv
scanty,scanty,adj,,sesamewords_leveled_list_with_mnemonics.csv
scapegoat,scapegoat,n,,sesamewords_leveled_list_with_mnemonics.csv
scarce,scarce,adv,,sesamewords_leveled_list_with_mnemonics.csv
scavenge,scavenge,v,,sesamewords_leveled_list_with_mnemonics.csv
scavenger,scavenger,n,,sesamewords_leveled_list_with_mnemonics.csv
schematic,schematic,adj,,sesamewords_leveled_list_with_mnemonics.csv
schism,schism,n,,sesamewords_leveled_list_with_mnemonics.csv
scintillate,scintillate,v,,sesamewords_leveled_list_with_mnemonics.csv
scoundrel,scoundrel,n,,sesamewords_leveled_list_with_mnemonics.csv
scour,scour,v,,sesamewords_leveled_list_with_mnemonics.csv
scrutinize,scrutinize,v,,sesamewords_leveled_list_with_mnemonics.csv
scrutiny,scrutiny,n,,sesamewords_leveled_list_with_mnemonics.csv
scurry,scurry,v,,sesamewords_leveled_list_with_mnemonics.csv
sear,sear,v,,sesamewords_leveled_list_with_mnemonics.csv
seclude,seclude,,,sesamewords_leveled_list_with_mnemonics.csv
seclusion,seclusion,n,,sesamewords_leveled_list_with_mnemonics.csv
secrete,secrete,v,,sesamewords_leveled_list_with_mnemonics.csv
secretive,secretive,adj,,sesamewords_leveled_list_with_mnemonics.csv
sect,sect,n,,sesamewords_leveled_list_with_mnemonics.csv
secular,secular,n,,sesamewords_leveled_list_with_mnemonics.csv
sedentary,sedentary,adj,,sesamewords_leveled_list_with_mnemonics.csv
sedition,sedition,n,,sesamewords_leveled_list_with_mnemonics.csv
seedy,seedy,adj,,sesamewords_leveled_list_with_mnemonics.csv
seethe,seethe,v,,sesamewords_leveled_list_with_mnemonics.csv
segregate,segregate,v,,sesamewords_leveled_list_with_mnemonics.csv
seismic,seismic,adj,,sesamewords_leveled_list_with_mnemonics.csv
seize,seize,v,,sesamewords_leveled_list_with_mnemonics.csv
self-deprecation,self-deprecation,,,sesamewords_leveled_list_with_mnemonics.csv
self-determination,self-determination,,,sesamewords_leveled_list_with_mnemonics.csv
selfish,selfish,adj,,sesamewords_leveled_list_with_mnemonics.csv
sensation,sensation,n,,sesamewords_leveled_list_with_mnemonics.csv
sensational,sensational,adj,,sesamewords_leveled_list_with_mnemonics.csv
sensible,sensible,adj,,sesamewords_leveled_list_with_mnemonics.csv
sensory,sensory,adj,,sesamewords_leveled_list_with_mnemonics.csv
sensual,sensual,adj,,sesamewords_leveled_list_with_mnemonics.csv
sentient,sentient,adj,,sesamewords_leveled_list_with_mnemonics.csv
sentimental,sentimental,adj,,sesamewords_leveled_list_with_mnemonics.csv
sentinel,sentinel,n,,sesamewords_leveled_list_with_mnemonics.csv
sequel,sequel,n,,sesamewords_leveled_list_with_mnemonics.csv
serendipity,serendipity,n,,sesamewords_leveled_list_with_mnemonics.csv
serene,serene,adj,,sesamewords_leveled_list_with_mnemonics.csv
serenity,serenity,n,,sesamewords_leveled_list_with_mnemonics.csv
sermonize,sermonize,v,,sesamewords_leveled_list_with_mnemonics.csv
serpentine,serpentine,adj,,sesamewords_leveled_list_with_mnemonics.csv
servile,servile,adj,,sesamewords_leveled_list_with_mnemonics.csv
servitude,servitude,n,,sesamewords_leveled_list_with_mnemonics.csv
setback,setback,n,,sesamewords_leveled_list_with_mnemonics.csv
sever,sever,v,,sesamewords_leveled_list_with_mnemonics.csv
severity,severity,n,,sesamewords_leveled_list_with_mnemonics.csv
shackle,shackle,n,,sesamewords_leveled_list_with_mnemonics.csv
sham,sham,,,sesamewords_leveled_list_with_mnemonics.csv
shamble,shamble,v,,sesamewords_leveled_list_with_mnemonics.csv
shard,shard,n,,sesamewords_leveled_list_with_mnemonics.csv
sharpen,sharpen,v,,sesamewords_leveled_list_with_mnemonics.csv
sheaf,sheaf,n,,sesamewords_leveled_list_with_mnemonics.csv
sheathe,sheathe,v,,sesamewords_leveled_list_with_mnemonics.csv
shimmer,shimmer,v,,sesamewords_leveled_list_with_mnemonics.csv
shirk,shirk,v,,sesamewords_leveled_list_with_mnemonics.csv
shoddy,shoddy,n,,sesamewords_leveled_list_with_mnemonics.csv
shortcoming,shortcoming,n,,sesamewords_leveled_list_with_mnemonics.csv
shorten,shorten,v,,sesamewords_leveled_list_with_mnemonics.csv
shroud,shroud,v,,sesamewords_leveled_list_with_mnemonics.csv
shun,shun,v,,sesamewords_leveled_list_with_mnemonics.csv
shy,shy,v,,sesamewords_leveled_list_with_mnemonics.csv
shyster,shyster,n,,sesamewords_leveled_list_with_mnemonics.csv
sibling,sibling,n,,sesamewords_leveled_list_with_mnemonics.csv
siege,siege,n,,sesamewords_leveled_list_with_mnemonics.csv
signify,signify,v,,sesamewords_leveled_list_with_mnemonics.csv
simian,simian,n,,sesamewords_leveled_list_with_mnemonics.csv
simile,simile,n,,sesamewords_leveled_list_with_mnemonics.csv
simpleminded,simpleminded,,,sesamewords_leveled_list_with_mnemonics.csv
simplicity,simplicity,n,,sesamewords_leveled_list_with_mnemonics.csv
simplification,simplification,n,,sesamewords_leveled_list_with_mnemonics.csv
simplistic,simplistic,adj,,sesamewords_leveled_list_with_mnemonics.csv
sincerity,sincerity,n,,sesamewords_leveled_list_with_mnemonics.csv
sinewy,sinewy,adj,,sesamewords_leveled_list_with_mnemonics.csv
singe,singe,v,,sesamewords_leveled_list_with_mnemonics.csv
singularity,singularity,n,,sesamewords_leveled_list_with_mnemonics.csv
sinister,sinister,adj,,sesamewords_leveled_list_with_mnemonics.csv
sinuous,sinuous,adj,,sesamewords_leveled_list_with_mnemonics.csv
siren,siren,n,,sesamewords_leveled_list_with_mnemonics.csv
skeptic,skeptic,n,,sesamewords_leveled_list_with_mnemonics.csv
skeptical,skeptical,adj,,sesamewords_leveled_list_with_mnemonics.csv
skepticism,skepticism,n,,sesamewords_leveled_list_with_mnemonics.csv
skew,skew,v,,sesamewords_leveled_list_with_mnemonics.csv
skiff,skiff,n,,sesamewords_leveled_list_with_mnemonics.csv
skirmish,skirmish,n,,sesamewords_leveled_list_with_mnemonics.csv
skittish,skittish,adj,,sesamewords_leveled_list_with_mnemonics.csv
slacken,slacken,v,,sesamewords_leveled_list_with_mnemonics.csv
slag,slag,v,,sesamewords_leveled_list_with_mnemonics.csv
slander,slander,v,,sesamewords_leveled_list_with_mnemonics.csv
slapdash,slapdash,adv,,sesamewords_leveled_list_with_mnemonics.csv
slaughter,slaughter,v,,sesamewords_leveled_list_with_mnemonics.csv
slay,slay,v,,sesamewords_leveled_list_with_mnemonics.csv
sleek,sleek,v,,sesamewords_leveled_list_with_mnemonics.csv
sleeper,sleeper,n,,sesamewords_leveled_list_with_mnemonics.csv
sleight,sleight,,,sesamewords_leveled_list_with_mnemonics.csv
slippery,slippery,adj,,sesamewords_leveled_list_with_mnemonics.csv
slipshod,slipshod,adj,,sesamewords_leveled_list_with_mnemonics.csv
sloth,sloth,n,,sesamewords_leveled_list_with_mnemonics.csv
slough,slough,v,,sesamewords_leveled_list_with_mnemonics.csv
slovenly,slovenly,,,sesamewords_leveled_list_with_mnemonics.csv
sluggish,sluggish,adj,,sesamewords_leveled_list_with_mnemonics.csv
slur,slur,v,,sesamewords_leveled_list_with_mnemonics.csv
smelt,smelt,,,sesamewords_leveled_list_with_mnemonics.csv
smirk,smirk,v,,sesamewords_leveled_list_with_mnemonics.csv
smolder,smolder,v,,sesamewords_leveled_list_with_mnemonics.csv
smug,smug,adj,,sesamewords_leveled_list_with_mnemonics.csv
snare,snare,v,,sesamewords_leveled_list_with_mnemonics.csv
sneer,sneer,v,,sesamewords_leveled_list_with_mnemonics.csv
snicker,snicker,v,,sesamewords_leveled_list_with_mnemonics.csv
snivel,snivel,v,,sesamewords_leveled_list_with_mnemonics.csv
snob,snob,n,,sesamewords_leveled_list_with_mnemonics.csv
snout,snout,n,,sesamewords_leveled_list_with_mnemonics.csv
soar,soar,v,,sesamewords_leveled_list_with_mnemonics.csv
sobriety,sobriety,n,,sesamewords_leveled_list_with_mnemonics.csv
sodden,sodden,adj,,sesamewords_leveled_list_with_mnemonics.csv
sojourn,sojourn,n,,sesamewords_leveled_list_with_mnemonics.csv
solder,solder,v,,sesamewords_leveled_list_with_mnemonics.csv
solemnity,solemnity,n,,sesamewords_leveled_list_with_mnemonics.csv
solemnize,solemnize,v,,sesamewords_leveled_list_with_mnemonics.csv
solicit,solicit,v,,sesamewords_leveled_list_with_mnemonics.csv
solicitous,solicitous,adj,,sesamewords_leveled_list_with_mnemonics.csv
solidify,solidify,,,sesamewords_leveled_list_with_mnemonics.csv
soliloquy,soliloquy,n,,sesamewords_leveled_list_with_mnemonics.csv
solipsistic,solipsistic,,,sesamewords_leveled_list_with_mnemonics.csv
solitude,solitude,n,,sesamewords_leveled_list_with_mnemonics.csv
soluble,soluble,adj,,sesamewords_leveled_list_with_mnemonics.csv
solvent,solvent,n,,sesamewords_leveled_list_with_mnemonics.csv
somber,somber,adj,,sesamewords_leveled_list_with_mnemonics.csv
somnolent,somnolent,adj,,sesamewords_leveled_list_with_mnemonics.csv
sonnet,sonnet,n,,sesamewords_leveled_list_with_mnemonics.csv
sophistication,sophistication,n,,sesamewords_leveled_list_with_mnemonics.csv
sophistry,sophistry,n,,sesamewords_leveled_list_with_mnemonics.csv
sophomoric,sophomoric,,,sesamewords_leveled_list_with_mnemonics.csv
soporific,soporific,n,,sesamewords_leveled_list_with_mnemonics.csv
sordid,sordid,adj,,sesamewords_leveled_list_with_mnemonics.csv
sovereignty,sovereignty,n,,sesamewords_leveled_list_with_mnemonics.csv
spacious,spacious,adj,,sesamewords_leveled_list_with_mnemonics.csv
spangle,spangle,v,,sesamewords_leveled_list_with_mnemonics.csv
spar,spar,v,,sesamewords_leveled_list_with_mnemonics.csv
sparse,sparse,adj,,sesamewords_leveled_list_with_mnemonics.csv
spartan,spartan,n,,sesamewords_leveled_list_with_mnemonics.csv
spate,spate,n,,sesamewords_leveled_list_with_mnemonics.csv
spatula,spatula,n,,sesamewords_leveled_list_with_mnemonics.csv
spawn,spawn,v,,sesamewords_leveled_list_with_mnemonics.csv
specificity,specificity,n,,sesamewords_leveled_list_with_mnemonics.csv
spectacle,spectacle,n,,sesamewords_leveled_list_with_mnemonics.csv
spectator,spectator,n,,sesamewords_leveled_list_with_mnemonics.csv
speculative,speculative,adj,,sesamewords_leveled_list_with_mnemonics.csv
spendthrift,spendthrift,n,,sesamewords_leveled_list_with_mnemonics.csv
spiral,spiral,n,,sesamewords_leveled_list_with_mnemonics.csv
splendor,splendor,n,,sesamewords_leveled_list_with_mnemonics.csv
splice,splice,v,,sesamewords_leveled_list_with_mnemonics.csv
spoke,spoke,,,sesamewords_leveled_list_with_mnemonics.csv
spontaneity,spontaneity,n,,sesamewords_leveled_list_with_mnemonics.csv
spontaneous,spontaneous,adj,,sesamewords_leveled_list_with_mnemonics.csv
sporadic,sporadic,adj,,sesamewords_leveled_list_with_mnemonics.csv
sprawl,sprawl,v,,sesamewords_leveled_list_with_mnemonics.csv
sprightly,sprightly,adj,,sesamewords_leveled_list_with_mnemonics.csv
spurious,spurious,adj,,sesamewords_leveled_list_with_mnemonics.csv
spurn,spurn,v,,sesamewords_leveled_list_with_mnemonics.csv
squalor,squalor,n,,sesamewords_leveled_list_with_mnemonics.csv
squander,squander,v,,sesamewords_leveled_list_with_mnemonics.csv
squat,squat,v,,sesamewords_leveled_list_with_mnemonics.csv
squeamish,squeamish,adj,,sesamewords_leveled_list_with_mnemonics.csv
stabilization,stabilization,n,,sesamewords_leveled_list_with_mnemonics.csv
stabilize,stabilize,v,,sesamewords_leveled_list_with_mnemonics.csv
stagnant,stagnant,adj,,sesamewords_leveled_list_with_mnemonics.csv
stagnate,stagnate,v,,sesamewords_leveled_list_with_mnemonics.csv
stagnation,stagnation,n,,sesamewords_leveled_list_with_mnemonics.csv
stamina,stamina,,,sesamewords_leveled_list_with_mnemonics.csv
stampede,stampede,v,,sesamewords_leveled_list_with_mnemonics.csv
stance,stance,n,,sesamewords_leveled_list_with_mnemonics.csv
stanch,stanch,,,sesamewords_leveled_list_with_mnemonics.csv
standardize,standardize,v,,sesamewords_leveled_list_with_mnemonics.csv
stanza,stanza,n,,sesamewords_leveled_list_with_mnemonics.csv
staple,staple,n,,sesamewords_leveled_list_with_mnemonics.csv
stark,stark,adj,,sesamewords_leveled_list_with_mnemonics.csv
stasis,stasis,n,,sesamewords_leveled_list_with_mnemonics.csv
stationary,stationary,adj,,sesamewords_leveled_list_with_mnemonics.csv
stature,stature,n,,sesamewords_leveled_list_with_mnemonics.csv
staunch,staunch,,,sesamewords_leveled_list_with_mnemonics.csv
steadfast,steadfast,adj,,sesamewords_leveled_list_with_mnemonics.csv
stealth,stealth,,,sesamewords_leveled_list_with_mnemonics.csv
stellar,stellar,adj,,sesamewords_leveled_list_with_mnemonics.csv
stench,stench,n,,sesamewords_leveled_list_with_mnemonics.csv
stereotype,stereotype,n,,sesamewords_leveled_list_with_mnemonics.csv
stern,stern,adj,,sesamewords_leveled_list_with_mnemonics.csv
stickler,stickler,n,,sesamewords_leveled_list_with_mnemonics.csv
stigma,stigma,,,sesamewords_leveled_list_with_mnemonics.csv
stigmatize,stigmatize,v,,sesamewords_leveled_list_with_mnemonics.csv
stilted,stilted,adj,,sesamewords_leveled_list_with_mnemonics.csv
stimulation,stimulation,n,,sesamewords_leveled_list_with_mnemonics.csv
stimulus,stimulus,n,,sesamewords_leveled_list_with_mnemonics.csv
stint,stint,v,,sesamewords_leveled_list_with_mnemonics.csv
stipend,stipend,n,,sesamewords_leveled_list_with_mnemonics.csv
stipulate,stipulate,v,,sesamewords_leveled_list_with_mnemonics.csv
stockpile,stockpile,v,,sesamewords_leveled_list_with_mnemonics.csv
stodgy,stodgy,adj,,sesamewords_leveled_list_with_mnemonics.csv
stoic,stoic,adj,,sesamewords_leveled_list_with_mnemonics.csv
stoke,stoke,v,,sesamewords_leveled_list_with_mnemonics.csv
straightforward,straightforward,adj,,sesamewords_leveled_list_with_mnemonics.csv
strait,strait,n,,sesamewords_leveled_list_with_mnemonics.csv
stratagem,stratagem,n,,sesamewords_leveled_list_with_mnemonics.csv
stratify,stratify,v,,sesamewords_leveled_list_with_mnemonics.csv
stratum,stratum,n,,sesamewords_leveled_list_with_mnemonics.csv
streamline,streamline,v,,sesamewords_leveled_list_with_mnemonics.csv
strenuous,strenuous,adj,,sesamewords_leveled_list_with_mnemonics.csv
strew,strew,v,,sesamewords_leveled_list_with_mnemonics.csv
striated,striated,v,,sesamewords_leveled_list_with_mnemonics.csv
stricture,stricture,n,,sesamewords_leveled_list_with_mnemonics.csv
